P1,P2,Vencedor,Quem_Comecou,Total_Jogadas
mcts_standart,mcts_lowC_1,mcts_lowC_1,mcts_standart,20
mcts_standart,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,17
mcts_standart,mcts_lowC_1,mcts_lowC_1,mcts_standart,14
mcts_standart,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,13
mcts_standart,mcts_lowC_1,mcts_standart,mcts_standart,9
mcts_standart,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,21
mcts_standart,mcts_lowC_1,mcts_lowC_1,mcts_standart,20
mcts_standart,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,15
mcts_standart,mcts_lowC_1,mcts_standart,mcts_standart,27
mcts_standart,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,21
mcts_standart,mcts_lowC_1,mcts_standart,mcts_standart,31
mcts_standart,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,13
mcts_standart,mcts_lowC_1,mcts_lowC_1,mcts_standart,16
mcts_standart,mcts_lowC_1,mcts_standart,mcts_lowC_1,25
mcts_standart,mcts_lowC_1,mcts_lowC_1,mcts_standart,14
mcts_standart,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,32
mcts_standart,mcts_lowC_1,mcts_lowC_1,mcts_standart,18
mcts_standart,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,13
mcts_standart,mcts_lowC_1,mcts_standart,mcts_standart,11
mcts_standart,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,15
mcts_standart,mcts_lowC_1,mcts_lowC_1,mcts_standart,14
mcts_standart,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,27
mcts_standart,mcts_lowC_1,mcts_standart,mcts_standart,21
mcts_standart,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,21
mcts_standart,mcts_lowC_1,mcts_lowC_1,mcts_standart,16
mcts_standart,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,13
mcts_standart,mcts_lowC_1,mcts_standart,mcts_standart,15
mcts_standart,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,11
mcts_maxchildren_4,mcts_maxdepth_15,mcts_maxdepth_15,mcts_maxchildren_4,20
mcts_maxchildren_4,mcts_maxdepth_15,mcts_maxdepth_15,mcts_maxdepth_15,17
mcts_maxchildren_4,mcts_maxdepth_15,mcts_maxdepth_15,mcts_maxchildren_4,14
mcts_maxchildren_4,mcts_maxdepth_15,mcts_maxdepth_15,mcts_maxdepth_15,9
mcts_maxchildren_4,mcts_maxdepth_15,mcts_maxdepth_15,mcts_maxchildren_4,14
mcts_maxchildren_4,mcts_maxdepth_15,mcts_maxdepth_15,mcts_maxdepth_15,7
mcts_maxchildren_4,mcts_maxdepth_15,mcts_maxdepth_15,mcts_maxchildren_4,22
mcts_maxchildren_4,mcts_maxdepth_15,mcts_maxdepth_15,mcts_maxdepth_15,9
mcts_maxchildren_4,mcts_maxdepth_15,mcts_maxchildren_4,mcts_maxchildren_4,32
mcts_maxchildren_4,mcts_maxdepth_15,mcts_maxdepth_15,mcts_maxdepth_15,7
mcts_maxchildren_4,mcts_maxdepth_15,mcts_maxdepth_15,mcts_maxchildren_4,22
mcts_maxchildren_4,mcts_maxdepth_15,mcts_maxdepth_15,mcts_maxdepth_15,15
mcts_maxchildren_4,mcts_maxdepth_15,mcts_maxdepth_15,mcts_maxchildren_4,16
mcts_maxchildren_4,mcts_maxdepth_15,mcts_maxdepth_15,mcts_maxdepth_15,19
mcts_maxchildren_4,mcts_maxdepth_15,mcts_maxdepth_15,mcts_maxchildren_4,12
mcts_maxchildren_4,mcts_maxdepth_15,mcts_maxdepth_15,mcts_maxdepth_15,7
mcts_maxchildren_4,mcts_maxdepth_15,mcts_maxdepth_15,mcts_maxchildren_4,8
mcts_maxchildren_4,mcts_maxdepth_15,mcts_maxdepth_15,mcts_maxdepth_15,13
mcts_maxchildren_4,mcts_maxdepth_15,mcts_maxdepth_15,mcts_maxchildren_4,16
mcts_maxchildren_4,mcts_maxdepth_15,mcts_maxdepth_15,mcts_maxdepth_15,19
mcts_maxchildren_4,mcts_maxdepth_15,mcts_maxchildren_4,mcts_maxchildren_4,30
mcts_maxchildren_4,mcts_maxdepth_15,mcts_maxdepth_15,mcts_maxdepth_15,21
mcts_maxchildren_4,mcts_maxdepth_15,mcts_maxdepth_15,mcts_maxchildren_4,14
mcts_maxchildren_4,mcts_maxdepth_15,mcts_maxdepth_15,mcts_maxdepth_15,9
mcts_maxchildren_4,mcts_maxdepth_15,mcts_maxdepth_15,mcts_maxchildren_4,20
mcts_maxchildren_4,mcts_maxdepth_15,mcts_maxdepth_15,mcts_maxdepth_15,15
mcts_maxchildren_4,mcts_maxdepth_15,mcts_maxdepth_15,mcts_maxchildren_4,12
mcts_maxchildren_4,mcts_maxdepth_15,mcts_maxchildren_4,mcts_maxdepth_15,22
mcts_maxchildren_4,mcts_maxdepth_15,mcts_maxdepth_15,mcts_maxchildren_4,16
mcts_maxchildren_4,mcts_maxdepth_15,mcts_maxdepth_15,mcts_maxdepth_15,9
mcts_maxchildren_4,mcts_maxdepth_15,mcts_maxchildren_4,mcts_maxchildren_4,19
mcts_maxchildren_4,mcts_maxdepth_15,mcts_maxdepth_15,mcts_maxdepth_15,9
mcts_maxchildren_4,mcts_maxdepth_15,mcts_maxdepth_15,mcts_maxchildren_4,8
mcts_maxchildren_4,mcts_maxdepth_15,mcts_maxdepth_15,mcts_maxdepth_15,9
mcts_maxchildren_4,mcts_maxdepth_15,mcts_maxchildren_4,mcts_maxchildren_4,7
mcts_maxchildren_4,mcts_maxdepth_15,mcts_maxdepth_15,mcts_maxdepth_15,17
mcts_maxchildren_4,mcts_maxdepth_15,mcts_maxdepth_15,mcts_maxchildren_4,14
mcts_maxchildren_4,mcts_maxdepth_15,mcts_maxdepth_15,mcts_maxdepth_15,7
mcts_maxchildren_4,mcts_maxdepth_15,mcts_maxdepth_15,mcts_maxchildren_4,16
mcts_maxchildren_4,mcts_maxdepth_15,mcts_maxdepth_15,mcts_maxdepth_15,13
mcts_maxchildren_4,mcts_maxdepth_15,mcts_maxdepth_15,mcts_maxchildren_4,14
mcts_maxchildren_4,mcts_maxdepth_15,mcts_maxdepth_15,mcts_maxdepth_15,9
mcts_maxchildren_4,mcts_maxdepth_15,mcts_maxchildren_4,mcts_maxchildren_4,15
mcts_maxchildren_4,mcts_maxdepth_15,mcts_maxdepth_15,mcts_maxdepth_15,17
mcts_maxchildren_4,mcts_maxdepth_15,mcts_maxdepth_15,mcts_maxchildren_4,12
mcts_maxchildren_4,mcts_maxdepth_15,mcts_maxchildren_4,mcts_maxdepth_15,18
mcts_maxchildren_4,mcts_maxdepth_15,mcts_maxdepth_15,mcts_maxchildren_4,18
mcts_maxchildren_4,mcts_maxdepth_15,mcts_maxdepth_15,mcts_maxdepth_15,9
mcts_maxchildren_4,mcts_maxdepth_15,mcts_maxdepth_15,mcts_maxchildren_4,14
mcts_maxchildren_4,mcts_maxdepth_15,mcts_maxdepth_15,mcts_maxdepth_15,13
mcts_maxchildren_4,mcts_highC_3,mcts_maxchildren_4,mcts_maxchildren_4,27
mcts_maxchildren_4,mcts_highC_3,mcts_highC_3,mcts_highC_3,9
mcts_maxchildren_4,mcts_highC_3,mcts_highC_3,mcts_maxchildren_4,16
mcts_maxchildren_4,mcts_highC_3,mcts_highC_3,mcts_highC_3,9
mcts_maxchildren_4,mcts_highC_3,mcts_highC_3,mcts_maxchildren_4,18
mcts_maxchildren_4,mcts_highC_3,mcts_highC_3,mcts_highC_3,15
mcts_maxchildren_4,mcts_highC_3,mcts_highC_3,mcts_maxchildren_4,14
mcts_maxchildren_4,mcts_highC_3,mcts_highC_3,mcts_highC_3,7
mcts_maxchildren_4,mcts_highC_3,mcts_maxchildren_4,mcts_maxchildren_4,11
mcts_maxchildren_4,mcts_highC_3,mcts_highC_3,mcts_highC_3,19
mcts_maxchildren_4,mcts_highC_3,mcts_highC_3,mcts_maxchildren_4,26
mcts_maxchildren_4,mcts_highC_3,mcts_highC_3,mcts_highC_3,19
mcts_maxchildren_4,mcts_highC_3,mcts_highC_3,mcts_maxchildren_4,16
mcts_maxchildren_4,mcts_highC_3,mcts_highC_3,mcts_highC_3,13
mcts_maxchildren_4,mcts_highC_3,mcts_maxchildren_4,mcts_maxchildren_4,15
mcts_maxchildren_4,mcts_highC_3,mcts_highC_3,mcts_highC_3,9
mcts_maxchildren_4,mcts_highC_3,mcts_maxchildren_4,mcts_maxchildren_4,20
mcts_maxchildren_4,mcts_highC_3,mcts_highC_3,mcts_highC_3,9
mcts_maxchildren_4,mcts_highC_3,mcts_highC_3,mcts_maxchildren_4,14
mcts_maxchildren_4,mcts_highC_3,mcts_highC_3,mcts_highC_3,25
mcts_maxchildren_4,mcts_highC_3,mcts_maxchildren_4,mcts_maxchildren_4,9
mcts_maxchildren_4,mcts_highC_3,mcts_highC_3,mcts_highC_3,21
mcts_maxchildren_4,mcts_highC_3,mcts_highC_3,mcts_maxchildren_4,12
mcts_maxchildren_4,mcts_highC_3,mcts_highC_3,mcts_highC_3,23
mcts_maxchildren_4,mcts_highC_3,mcts_highC_3,mcts_maxchildren_4,10
mcts_maxchildren_4,mcts_highC_3,mcts_highC_3,mcts_highC_3,13
mcts_maxchildren_4,mcts_highC_3,mcts_highC_3,mcts_maxchildren_4,24
mcts_maxchildren_4,mcts_highC_3,mcts_highC_3,mcts_highC_3,27
mcts_maxchildren_4,mcts_highC_3,mcts_highC_3,mcts_maxchildren_4,22
mcts_maxchildren_4,mcts_highC_3,mcts_highC_3,mcts_highC_3,18
mcts_maxchildren_4,mcts_highC_3,mcts_highC_3,mcts_maxchildren_4,24
mcts_maxchildren_4,mcts_highC_3,mcts_highC_3,mcts_highC_3,17
mcts_maxchildren_4,mcts_highC_3,mcts_highC_3,mcts_maxchildren_4,8
mcts_maxchildren_4,mcts_highC_3,mcts_highC_3,mcts_highC_3,11
mcts_maxchildren_4,mcts_highC_3,mcts_highC_3,mcts_maxchildren_4,26
mcts_maxchildren_4,mcts_highC_3,mcts_highC_3,mcts_highC_3,19
mcts_maxchildren_4,mcts_highC_3,mcts_highC_3,mcts_maxchildren_4,25
mcts_maxchildren_4,mcts_highC_3,mcts_highC_3,mcts_highC_3,15
mcts_maxchildren_4,mcts_highC_3,mcts_maxchildren_4,mcts_maxchildren_4,9
mcts_maxchildren_4,mcts_highC_3,mcts_highC_3,mcts_highC_3,19
mcts_maxchildren_4,mcts_highC_3,mcts_maxchildren_4,mcts_maxchildren_4,23
mcts_maxchildren_4,mcts_highC_3,mcts_maxchildren_4,mcts_highC_3,18
mcts_maxchildren_4,mcts_highC_3,mcts_highC_3,mcts_maxchildren_4,14
mcts_maxchildren_4,mcts_highC_3,mcts_highC_3,mcts_highC_3,7
mcts_maxchildren_4,mcts_highC_3,mcts_highC_3,mcts_maxchildren_4,14
mcts_maxchildren_4,mcts_highC_3,mcts_highC_3,mcts_highC_3,23
mcts_maxchildren_4,mcts_highC_3,mcts_maxchildren_4,mcts_maxchildren_4,9
mcts_maxchildren_4,mcts_highC_3,mcts_maxchildren_4,mcts_highC_3,16
mcts_maxchildren_4,mcts_highC_3,mcts_highC_3,mcts_maxchildren_4,18
mcts_maxchildren_4,mcts_highC_3,mcts_highC_3,mcts_highC_3,17
mcts_maxchildren_4,mcts_lowC_1,mcts_lowC_1,mcts_maxchildren_4,38
mcts_maxchildren_4,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,11
mcts_maxchildren_4,mcts_lowC_1,mcts_lowC_1,mcts_maxchildren_4,32
mcts_maxchildren_4,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,15
mcts_maxchildren_4,mcts_lowC_1,mcts_lowC_1,mcts_maxchildren_4,16
mcts_maxchildren_4,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,13
mcts_maxchildren_4,mcts_lowC_1,mcts_maxchildren_4,mcts_maxchildren_4,9
mcts_maxchildren_4,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,13
mcts_maxchildren_4,mcts_lowC_1,mcts_lowC_1,mcts_maxchildren_4,24
mcts_maxchildren_4,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,19
mcts_maxchildren_4,mcts_lowC_1,mcts_lowC_1,mcts_maxchildren_4,14
mcts_maxchildren_4,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,7
mcts_maxchildren_4,mcts_lowC_1,mcts_maxchildren_4,mcts_maxchildren_4,17
mcts_maxchildren_4,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,19
mcts_maxchildren_4,mcts_lowC_1,mcts_maxchildren_4,mcts_maxchildren_4,7
mcts_maxchildren_4,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,17
mcts_maxchildren_4,mcts_lowC_1,mcts_lowC_1,mcts_maxchildren_4,16
mcts_maxchildren_4,mcts_lowC_1,mcts_maxchildren_4,mcts_lowC_1,36
mcts_maxchildren_4,mcts_lowC_1,mcts_lowC_1,mcts_maxchildren_4,16
mcts_maxchildren_4,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,17
mcts_maxchildren_4,mcts_lowC_1,mcts_maxchildren_4,mcts_maxchildren_4,7
mcts_maxchildren_4,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,9
mcts_maxchildren_4,mcts_lowC_1,mcts_lowC_1,mcts_maxchildren_4,32
mcts_maxchildren_4,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,7
mcts_maxchildren_4,mcts_lowC_1,mcts_lowC_1,mcts_maxchildren_4,14
mcts_maxchildren_4,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,19
mcts_maxchildren_4,mcts_lowC_1,mcts_lowC_1,mcts_maxchildren_4,18
mcts_maxchildren_4,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,9
mcts_maxchildren_4,mcts_lowC_1,mcts_lowC_1,mcts_maxchildren_4,20
mcts_maxchildren_4,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,17
mcts_maxchildren_4,mcts_lowC_1,mcts_lowC_1,mcts_maxchildren_4,18
mcts_maxchildren_4,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,11
mcts_maxchildren_4,mcts_lowC_1,mcts_maxchildren_4,mcts_maxchildren_4,9
mcts_maxchildren_4,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,13
mcts_maxchildren_4,mcts_lowC_1,mcts_maxchildren_4,mcts_maxchildren_4,9
mcts_maxchildren_4,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,19
mcts_maxchildren_4,mcts_lowC_1,mcts_lowC_1,mcts_maxchildren_4,24
mcts_maxchildren_4,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,17
mcts_maxchildren_4,mcts_lowC_1,mcts_lowC_1,mcts_maxchildren_4,18
mcts_maxchildren_4,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,25
mcts_maxchildren_4,mcts_lowC_1,mcts_lowC_1,mcts_maxchildren_4,8
mcts_maxchildren_4,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,9
mcts_maxchildren_4,mcts_lowC_1,mcts_lowC_1,mcts_maxchildren_4,14
mcts_maxchildren_4,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,7
mcts_maxchildren_4,mcts_lowC_1,mcts_maxchildren_4,mcts_maxchildren_4,13
mcts_maxchildren_4,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,19
mcts_maxchildren_4,mcts_lowC_1,mcts_maxchildren_4,mcts_maxchildren_4,11
mcts_maxchildren_4,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,18
mcts_maxchildren_4,mcts_lowC_1,mcts_lowC_1,mcts_maxchildren_4,22
mcts_maxchildren_4,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,17
mcts_maxdepth_15,mcts_highC_3,mcts_maxdepth_15,mcts_maxdepth_15,9
mcts_maxdepth_15,mcts_highC_3,mcts_highC_3,mcts_highC_3,13
mcts_maxdepth_15,mcts_highC_3,mcts_maxdepth_15,mcts_maxdepth_15,11
mcts_maxdepth_15,mcts_highC_3,mcts_highC_3,mcts_highC_3,11
mcts_maxdepth_15,mcts_highC_3,mcts_highC_3,mcts_maxdepth_15,30
mcts_maxdepth_15,mcts_highC_3,mcts_highC_3,mcts_highC_3,15
mcts_maxdepth_15,mcts_highC_3,mcts_highC_3,mcts_maxdepth_15,14
mcts_maxdepth_15,mcts_highC_3,mcts_maxdepth_15,mcts_highC_3,30
mcts_maxdepth_15,mcts_highC_3,mcts_maxdepth_15,mcts_maxdepth_15,27
mcts_maxdepth_15,mcts_highC_3,Empate,mcts_highC_3,24
mcts_maxdepth_15,mcts_highC_3,mcts_maxdepth_15,mcts_maxdepth_15,23
mcts_maxdepth_15,mcts_highC_3,mcts_maxdepth_15,mcts_highC_3,28
mcts_maxdepth_15,mcts_highC_3,mcts_maxdepth_15,mcts_maxdepth_15,15
mcts_maxdepth_15,mcts_highC_3,mcts_highC_3,mcts_highC_3,23
mcts_maxdepth_15,mcts_highC_3,mcts_highC_3,mcts_maxdepth_15,32
mcts_maxdepth_15,mcts_highC_3,mcts_maxdepth_15,mcts_highC_3,30
mcts_maxdepth_15,mcts_highC_3,mcts_maxdepth_15,mcts_maxdepth_15,7
mcts_maxdepth_15,mcts_highC_3,mcts_maxdepth_15,mcts_highC_3,27
mcts_maxdepth_15,mcts_highC_3,mcts_maxdepth_15,mcts_maxdepth_15,15
mcts_maxdepth_15,mcts_highC_3,mcts_highC_3,mcts_highC_3,27
mcts_maxdepth_15,mcts_highC_3,mcts_maxdepth_15,mcts_maxdepth_15,11
mcts_maxdepth_15,mcts_highC_3,mcts_highC_3,mcts_highC_3,17
mcts_maxdepth_15,mcts_highC_3,mcts_maxdepth_15,mcts_maxdepth_15,9
mcts_maxdepth_15,mcts_highC_3,mcts_maxdepth_15,mcts_highC_3,19
mcts_maxdepth_15,mcts_highC_3,mcts_highC_3,mcts_maxdepth_15,14
mcts_maxdepth_15,mcts_highC_3,mcts_highC_3,mcts_highC_3,15
mcts_maxdepth_15,mcts_highC_3,mcts_highC_3,mcts_maxdepth_15,49
mcts_maxdepth_15,mcts_highC_3,mcts_maxdepth_15,mcts_highC_3,22
mcts_maxdepth_15,mcts_highC_3,mcts_maxdepth_15,mcts_maxdepth_15,19
mcts_maxdepth_15,mcts_highC_3,mcts_maxdepth_15,mcts_highC_3,14
mcts_maxdepth_15,mcts_highC_3,mcts_maxdepth_15,mcts_maxdepth_15,43
mcts_maxdepth_15,mcts_highC_3,mcts_highC_3,mcts_highC_3,15
mcts_maxdepth_15,mcts_highC_3,mcts_maxdepth_15,mcts_maxdepth_15,26
mcts_maxdepth_15,mcts_highC_3,mcts_highC_3,mcts_highC_3,61
mcts_maxdepth_15,mcts_highC_3,mcts_maxdepth_15,mcts_maxdepth_15,9
mcts_maxdepth_15,mcts_highC_3,mcts_highC_3,mcts_highC_3,23
mcts_maxdepth_15,mcts_highC_3,mcts_maxdepth_15,mcts_maxdepth_15,29
mcts_maxdepth_15,mcts_highC_3,mcts_maxdepth_15,mcts_highC_3,18
mcts_maxdepth_15,mcts_highC_3,mcts_highC_3,mcts_maxdepth_15,22
mcts_maxdepth_15,mcts_highC_3,mcts_highC_3,mcts_highC_3,23
mcts_maxdepth_15,mcts_highC_3,mcts_maxdepth_15,mcts_maxdepth_15,13
mcts_maxdepth_15,mcts_highC_3,mcts_highC_3,mcts_highC_3,27
mcts_maxdepth_15,mcts_highC_3,mcts_maxdepth_15,mcts_maxdepth_15,11
mcts_maxdepth_15,mcts_highC_3,mcts_highC_3,mcts_highC_3,19
mcts_maxdepth_15,mcts_highC_3,mcts_highC_3,mcts_maxdepth_15,24
mcts_maxdepth_15,mcts_highC_3,mcts_highC_3,mcts_highC_3,17
mcts_maxdepth_15,mcts_highC_3,mcts_maxdepth_15,mcts_maxdepth_15,11
mcts_maxdepth_15,mcts_highC_3,mcts_highC_3,mcts_highC_3,31
mcts_maxdepth_15,mcts_highC_3,mcts_maxdepth_15,mcts_maxdepth_15,9
mcts_maxdepth_15,mcts_highC_3,mcts_highC_3,mcts_highC_3,21
mcts_maxdepth_15,mcts_lowC_1,mcts_maxdepth_15,mcts_maxdepth_15,11
mcts_maxdepth_15,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,23
mcts_maxdepth_15,mcts_lowC_1,mcts_maxdepth_15,mcts_maxdepth_15,9
mcts_maxdepth_15,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,27
mcts_maxdepth_15,mcts_lowC_1,mcts_maxdepth_15,mcts_maxdepth_15,9
mcts_maxdepth_15,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,13
mcts_maxdepth_15,mcts_lowC_1,mcts_lowC_1,mcts_maxdepth_15,34
mcts_maxdepth_15,mcts_lowC_1,mcts_maxdepth_15,mcts_lowC_1,14
mcts_maxdepth_15,mcts_lowC_1,mcts_maxdepth_15,mcts_maxdepth_15,13
mcts_maxdepth_15,mcts_lowC_1,mcts_maxdepth_15,mcts_lowC_1,20
mcts_maxdepth_15,mcts_lowC_1,mcts_maxdepth_15,mcts_maxdepth_15,34
mcts_maxdepth_15,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,16
mcts_maxdepth_15,mcts_lowC_1,mcts_lowC_1,mcts_maxdepth_15,22
mcts_maxdepth_15,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,15
mcts_maxdepth_15,mcts_lowC_1,mcts_maxdepth_15,mcts_maxdepth_15,7
mcts_maxdepth_15,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,19
mcts_maxdepth_15,mcts_lowC_1,mcts_maxdepth_15,mcts_maxdepth_15,31
mcts_maxdepth_15,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,15
mcts_maxdepth_15,mcts_lowC_1,mcts_maxdepth_15,mcts_maxdepth_15,26
mcts_maxdepth_15,mcts_lowC_1,mcts_maxdepth_15,mcts_lowC_1,20
mcts_maxdepth_15,mcts_lowC_1,mcts_maxdepth_15,mcts_maxdepth_15,11
mcts_maxdepth_15,mcts_lowC_1,mcts_maxdepth_15,mcts_lowC_1,22
mcts_maxdepth_15,mcts_lowC_1,mcts_maxdepth_15,mcts_maxdepth_15,11
mcts_maxdepth_15,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,15
mcts_maxdepth_15,mcts_lowC_1,mcts_maxdepth_15,mcts_maxdepth_15,9
mcts_maxdepth_15,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,19
mcts_maxdepth_15,mcts_lowC_1,mcts_maxdepth_15,mcts_maxdepth_15,18
mcts_maxdepth_15,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,25
mcts_maxdepth_15,mcts_lowC_1,mcts_lowC_1,mcts_maxdepth_15,32
mcts_maxdepth_15,mcts_lowC_1,mcts_maxdepth_15,mcts_lowC_1,18
mcts_maxdepth_15,mcts_lowC_1,mcts_maxdepth_15,mcts_maxdepth_15,13
mcts_maxdepth_15,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,9
mcts_maxdepth_15,mcts_lowC_1,mcts_maxdepth_15,mcts_maxdepth_15,7
mcts_maxdepth_15,mcts_lowC_1,mcts_maxdepth_15,mcts_lowC_1,26
mcts_maxdepth_15,mcts_lowC_1,mcts_maxdepth_15,mcts_maxdepth_15,13
mcts_maxdepth_15,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,19
mcts_maxdepth_15,mcts_lowC_1,mcts_maxdepth_15,mcts_maxdepth_15,31
mcts_maxdepth_15,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,25
mcts_maxdepth_15,mcts_lowC_1,mcts_maxdepth_15,mcts_maxdepth_15,7
mcts_maxdepth_15,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,21
mcts_maxdepth_15,mcts_lowC_1,mcts_maxdepth_15,mcts_maxdepth_15,30
mcts_maxdepth_15,mcts_lowC_1,Empate,mcts_lowC_1,39
mcts_maxdepth_15,mcts_lowC_1,mcts_maxdepth_15,mcts_maxdepth_15,9
mcts_maxdepth_15,mcts_lowC_1,mcts_maxdepth_15,mcts_lowC_1,23
mcts_maxdepth_15,mcts_lowC_1,mcts_lowC_1,mcts_maxdepth_15,20
mcts_maxdepth_15,mcts_lowC_1,mcts_maxdepth_15,mcts_lowC_1,17
mcts_maxdepth_15,mcts_lowC_1,mcts_maxdepth_15,mcts_maxdepth_15,13
mcts_maxdepth_15,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,39
mcts_maxdepth_15,mcts_lowC_1,mcts_maxdepth_15,mcts_maxdepth_15,11
mcts_maxdepth_15,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,21
mcts_highC_3,mcts_lowC_1,mcts_highC_3,mcts_highC_3,9
mcts_highC_3,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,13
mcts_highC_3,mcts_lowC_1,mcts_lowC_1,mcts_highC_3,16
mcts_highC_3,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,27
mcts_highC_3,mcts_lowC_1,mcts_highC_3,mcts_highC_3,15
mcts_highC_3,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,15
mcts_highC_3,mcts_lowC_1,mcts_highC_3,mcts_highC_3,13
mcts_highC_3,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,21
mcts_highC_3,mcts_lowC_1,mcts_highC_3,mcts_highC_3,16
mcts_highC_3,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,15
mcts_highC_3,mcts_lowC_1,mcts_highC_3,mcts_highC_3,31
mcts_highC_3,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,19
mcts_highC_3,mcts_lowC_1,mcts_highC_3,mcts_highC_3,18
mcts_highC_3,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,21
mcts_highC_3,mcts_lowC_1,mcts_highC_3,mcts_highC_3,15
mcts_highC_3,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,15
mcts_highC_3,mcts_lowC_1,mcts_lowC_1,mcts_highC_3,19
mcts_highC_3,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,13
mcts_highC_3,mcts_lowC_1,mcts_highC_3,mcts_highC_3,15
mcts_highC_3,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,17
mcts_highC_3,mcts_lowC_1,mcts_highC_3,mcts_highC_3,17
mcts_highC_3,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,31
mcts_highC_3,mcts_lowC_1,mcts_highC_3,mcts_highC_3,32
mcts_highC_3,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,13
mcts_highC_3,mcts_lowC_1,mcts_highC_3,mcts_highC_3,11
mcts_highC_3,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,21
mcts_highC_3,mcts_lowC_1,mcts_highC_3,mcts_highC_3,21
mcts_highC_3,mcts_lowC_1,mcts_highC_3,mcts_lowC_1,14
mcts_highC_3,mcts_lowC_1,mcts_lowC_1,mcts_highC_3,35
mcts_highC_3,mcts_lowC_1,mcts_highC_3,mcts_lowC_1,27
mcts_highC_3,mcts_lowC_1,mcts_highC_3,mcts_highC_3,9
mcts_highC_3,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,23
mcts_highC_3,mcts_lowC_1,mcts_highC_3,mcts_highC_3,9
mcts_highC_3,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,21
mcts_highC_3,mcts_lowC_1,mcts_highC_3,mcts_highC_3,26
mcts_highC_3,mcts_lowC_1,mcts_highC_3,mcts_lowC_1,18
mcts_highC_3,mcts_lowC_1,mcts_lowC_1,mcts_highC_3,20
